Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(Order),Diff(order and del),Days,Hour(delivery_time),Product.Price (INR),Revenu,Order_Days,Order_Date (Month Index),Order_Date (Month),0
941,C058,18,4,2023-05-19,9:16:07 AM,2023-05-22,10:28:01 AM,Bidar,Birthday,May,9,3,3,10,781,3124,Friday,5,May,
945,C038,18,2,2023-07-30,12:00:02 PM,2023-08-06,12:44:49 PM,Raebareli,Birthday,July,12,7,7,12,781,1562,Sunday,7,Jul,
947,C100,38,3,2023-10-06,7:16:19 PM,2023-10-08,11:24:47 PM,Nadiad,Birthday,October,19,2,2,23,562,1686,Friday,10,Oct,
955,C015,24,4,2023-06-03,12:30:48 AM,2023-06-07,9:07:26 AM,Singrauli,Birthday,June,0,4,4,9,535,2140,Saturday,6,Jun,
964,C098,32,4,2023-10-19,6:39:41 AM,2023-10-23,10:22:39 PM,Jammu,Birthday,October,6,4,4,22,1792,7168,Thursday,10,Oct,
995,C089,57,2,2023-07-20,12:40:38 AM,2023-07-27,11:42:03 AM,Muzaffarnagar,Birthday,July,0,7,7,11,1582,3164,Thursday,7,Jul,
3,C029,67,5,2023-07-14,7:12:03 PM,2023-07-19,5:39:00 PM,Bilaspur,Anniversary,July,19,5,5,17,1374,6870,Friday,7,Jul,
33,C047,8,3,2023-04-15,1:37:27 AM,2023-04-25,2:13:27 AM,Amroha,Anniversary,April,1,10,10,2,252,756,Saturday,4,Apr,
23,C041,12,3,2023-05-05,5:28:33 AM,2023-05-06,12:12:24 PM,Ludhiana,Anniversary,May,5,1,1,12,672,2016,Friday,5,May,
69,C091,12,4,2023-09-02,7:21:41 PM,2023-09-08,9:30:02 AM,Hyderabad,Anniversary,September,19,6,6,9,672,2688,Saturday,9,Sep,
34,C071,17,2,2023-10-01,10:58:15 PM,2023-10-05,5:36:46 AM,Tirupati,Anniversary,October,22,4,4,5,1899,3798,Sunday,10,Oct,
70,C037,17,1,2023-09-28,4:21:09 AM,2023-10-03,11:44:33 AM,Vijayanagaram,Anniversary,September,4,5,5,11,1899,1899,Thursday,9,Sep,
18,C072,23,4,2023-12-10,10:46:15 AM,2023-12-11,12:20:29 AM,Moradabad,Anniversary,December,10,1,1,0,1098,4392,Sunday,12,Dec,
30,C044,23,4,2023-01-13,9:23:33 AM,2023-01-15,1:36:58 PM,Bulandshahr,Anniversary,January,9,2,2,13,1098,4392,Friday,1,Jan,
25,C091,30,3,2023-07-21,10:46:57 AM,2023-07-24,2:28:42 PM,Panipat,Anniversary,July,10,3,3,14,751,2253,Friday,7,Jul,
54,C059,30,1,2023-04-13,9:55:01 AM,2023-04-23,2:30:59 PM,Ratlam,Anniversary,April,9,10,10,14,751,751,Thursday,4,Apr,
64,C015,25,1,2023-06-12,2:48:39 AM,2023-06-15,10:05:41 PM,Chittoor,Anniversary,June,2,3,3,22,1202,1202,Monday,6,Jun,
41,C047,54,4,2023-06-08,7:19:50 PM,2023-06-10,2:29:42 PM,Saharsa,Anniversary,June,19,2,2,14,1236,4944,Thursday,6,Jun,
65,C033,54,2,2023-09-01,1:02:28 PM,2023-09-11,6:33:52 AM,Berhampur,Anniversary,September,13,10,10,6,1236,2472,Friday,9,Sep,
45,C097,61,5,2023-04-28,2:26:26 PM,2023-04-29,6:16:36 AM,Haldia,Anniversary,April,14,1,1,6,810,4050,Friday,4,Apr,
79,C010,40,2,2023-06-01,5:29:30 PM,2023-06-11,7:34:53 AM,Varanasi,Anniversary,June,17,10,10,7,1923,3846,Thursday,6,Jun,
88,C008,15,4,2023-12-22,10:02:31 AM,2024-01-01,12:17:55 PM,Avadi,Anniversary,December,10,10,10,12,1488,5952,Friday,12,Dec,
98,C031,8,1,2023-10-30,3:26:00 PM,2023-11-01,4:34:28 PM,Bulandshahr,Anniversary,October,15,2,2,16,252,252,Monday,10,Oct,
111,C009,8,3,2023-06-21,2:18:57 PM,2023-06-25,9:03:57 PM,Ramgarh,Anniversary,June,14,4,4,21,252,756,Wednesday,6,Jun,
120,C050,61,1,2023-12-25,10:26:37 PM,2023-12-31,9:57:24 AM,Kalyan-Dombivli,Anniversary,December,22,6,6,9,810,810,Monday,12,Dec,
124,C030,67,4,2023-07-21,8:44:55 AM,2023-07-23,5:23:44 AM,Bhilwara,Anniversary,July,8,2,2,5,1374,5496,Friday,7,Jul,
135,C087,30,2,2023-12-13,10:20:09 AM,2023-12-14,3:43:20 PM,Bokaro,Anniversary,December,10,1,1,15,751,1502,Wednesday,12,Dec,
136,C036,56,1,2023-09-05,4:08:59 PM,2023-09-09,10:12:18 PM,Guna,Anniversary,September,16,4,4,22,1272,1272,Tuesday,9,Sep,
139,C055,54,4,2023-05-11,4:14:45 AM,2023-05-16,6:12:44 PM,Amritsar,Anniversary,May,4,5,5,18,1236,4944,Thursday,5,May,
142,C029,23,2,2023-10-23,2:31:13 AM,2023-10-27,4:24:16 AM,Bharatpur,Anniversary,October,2,4,4,4,1098,2196,Monday,10,Oct,
155,C023,23,3,2023-05-01,2:46:58 PM,2023-05-06,12:00:30 AM,Sambhal,Anniversary,May,14,5,5,0,1098,3294,Monday,5,May,
171,C071,54,3,2023-06-30,11:47:49 AM,2023-07-08,12:27:06 PM,Tiruvottiyur,Anniversary,June,11,8,8,12,1236,3708,Friday,6,Jun,
186,C048,61,1,2023-05-09,9:09:44 AM,2023-05-11,12:16:23 AM,Kollam,Anniversary,May,9,2,2,0,810,810,Tuesday,5,May,
195,C037,67,5,2023-04-10,5:33:53 AM,2023-04-17,7:51:40 AM,Jamalpur,Anniversary,April,5,7,7,7,1374,6870,Monday,4,Apr,
200,C067,23,5,2023-01-03,8:04:16 PM,2023-01-08,11:18:52 PM,Agartala,Anniversary,January,20,5,5,23,1098,5490,Tuesday,1,Jan,
205,C022,46,5,2023-07-06,5:17:21 AM,2023-07-09,11:47:12 AM,Davanagere,Anniversary,July,5,3,3,11,758,3790,Thursday,7,Jul,
215,C098,17,1,2023-05-21,3:54:26 AM,2023-05-24,12:37:34 PM,Katni,Anniversary,May,3,3,3,12,1899,1899,Sunday,5,May,
216,C004,23,1,2023-10-03,3:46:35 PM,2023-10-08,8:46:28 PM,Bhatpara,Anniversary,October,15,5,5,20,1098,1098,Tuesday,10,Oct,
236,C044,23,5,2023-09-03,6:33:52 AM,2023-09-11,2:10:18 AM,Panvel,Anniversary,September,6,8,8,2,1098,5490,Sunday,9,Sep,
241,C067,20,2,2023-09-05,9:52:16 AM,2023-09-07,8:58:21 AM,Indore,Anniversary,September,9,2,2,8,697,1394,Tuesday,9,Sep,
247,C052,23,4,2023-10-11,5:58:48 AM,2023-10-16,2:58:46 AM,Gudivada,Anniversary,October,5,5,5,2,1098,4392,Wednesday,10,Oct,
258,C044,46,5,2023-04-16,5:40:39 AM,2023-04-20,8:05:32 PM,Vijayawada,Anniversary,April,5,4,4,20,758,3790,Sunday,4,Apr,
272,C016,12,1,2023-04-08,9:40:05 AM,2023-04-18,8:13:56 PM,Kumbakonam,Anniversary,April,9,10,10,20,672,672,Saturday,4,Apr,
276,C065,15,2,2023-05-28,1:34:06 AM,2023-06-01,7:05:33 AM,Muzaffarpur,Anniversary,May,1,4,4,7,1488,2976,Sunday,5,May,
281,C008,15,3,2023-09-21,8:36:47 PM,2023-09-25,10:27:14 AM,Nellore,Anniversary,September,20,4,4,10,1488,4464,Thursday,9,Sep,
292,C053,54,1,2023-09-27,10:43:35 PM,2023-10-03,1:44:47 AM,Howrah,Anniversary,September,22,6,6,1,1236,1236,Wednesday,9,Sep,
302,C071,25,4,2023-10-24,1:53:05 PM,2023-10-25,5:13:25 PM,Dhanbad,Anniversary,October,13,1,1,17,1202,4808,Tuesday,10,Oct,
313,C056,30,2,2023-07-22,7:24:29 PM,2023-07-26,6:06:13 AM,Thane,Anniversary,July,19,4,4,6,751,1502,Saturday,7,Jul,
322,C056,15,1,2023-04-11,8:32:11 AM,2023-04-15,3:30:27 AM,Udaipur,Anniversary,April,8,4,4,3,1488,1488,Tuesday,4,Apr,
328,C024,23,3,2023-04-17,5:51:38 PM,2023-04-22,8:59:18 AM,Maheshtala,Anniversary,April,17,5,5,8,1098,3294,Monday,4,Apr,
332,C052,20,5,2023-04-11,8:14:13 PM,2023-04-18,2:10:44 PM,Khammam,Anniversary,April,20,7,7,14,697,3485,Tuesday,4,Apr,
339,C083,8,1,2023-09-20,8:07:19 PM,2023-09-29,10:50:19 AM,Sirsa,Anniversary,September,20,9,9,10,252,252,Wednesday,9,Sep,
365,C028,8,5,2023-06-01,3:31:47 PM,2023-06-04,10:15:29 AM,Agra,Anniversary,June,15,3,3,10,252,1260,Thursday,6,Jun,
370,C073,54,2,2023-07-09,5:57:39 AM,2023-07-13,7:01:40 PM,Danapur,Anniversary,July,5,4,4,19,1236,2472,Sunday,7,Jul,
371,C090,23,4,2023-05-15,1:27:58 AM,2023-05-19,10:28:47 AM,Davanagere,Anniversary,May,1,4,4,10,1098,4392,Monday,5,May,
381,C013,25,3,2023-01-25,6:30:03 PM,2023-01-28,6:21:06 AM,Tiruchirappalli,Anniversary,January,18,3,3,6,1202,3606,Wednesday,1,Jan,
384,C004,25,3,2023-05-11,4:57:57 PM,2023-05-15,1:57:13 PM,Bhilai,Anniversary,May,16,4,4,13,1202,3606,Thursday,5,May,
398,C080,54,1,2023-05-05,8:45:21 AM,2023-05-15,10:01:43 AM,Dehradun,Anniversary,May,8,10,10,10,1236,1236,Friday,5,May,
412,C081,67,2,2023-10-28,9:28:24 AM,2023-10-31,11:14:27 PM,Maheshtala,Anniversary,October,9,3,3,23,1374,2748,Saturday,10,Oct,
425,C071,56,1,2023-09-30,12:02:06 AM,2023-10-09,10:59:28 PM,North Dumdum,Anniversary,September,0,9,9,22,1272,1272,Saturday,9,Sep,
432,C092,12,4,2023-01-05,12:09:27 PM,2023-01-13,7:40:38 PM,Ballia,Anniversary,January,12,8,8,19,672,2688,Thursday,1,Jan,
436,C058,8,1,2023-01-27,6:08:00 AM,2023-02-03,8:15:49 AM,Salem,Anniversary,January,6,7,7,8,252,252,Friday,1,Jan,
439,C037,12,3,2023-12-13,8:56:11 AM,2023-12-22,12:51:06 PM,Hyderabad,Anniversary,December,8,9,9,12,672,2016,Wednesday,12,Dec,
445,C047,30,5,2023-06-14,8:08:42 PM,2023-06-15,2:22:27 PM,Karnal,Anniversary,June,20,1,1,14,751,3755,Wednesday,6,Jun,
461,C083,12,4,2023-06-22,8:12:37 AM,2023-06-27,2:52:56 PM,Srinagar,Anniversary,June,8,5,5,14,672,2688,Thursday,6,Jun,
466,C053,23,1,2023-10-03,1:58:22 PM,2023-10-11,9:59:41 AM,Bally,Anniversary,October,13,8,8,9,1098,1098,Tuesday,10,Oct,
471,C092,23,2,2023-01-31,12:09:01 PM,2023-02-10,5:50:06 AM,Tirunelveli,Anniversary,January,12,10,10,5,1098,2196,Tuesday,1,Jan,
472,C015,56,1,2023-12-24,7:32:38 AM,2023-12-30,10:46:18 PM,Khammam,Anniversary,December,7,6,6,22,1272,1272,Sunday,12,Dec,
475,C099,46,2,2023-12-04,7:21:23 AM,2023-12-08,1:32:22 PM,Jalgaon,Anniversary,December,7,4,4,13,758,1516,Monday,12,Dec,
476,C067,40,2,2023-09-18,1:17:18 AM,2023-09-20,5:53:14 PM,Moradabad,Anniversary,September,1,2,2,17,1923,3846,Monday,9,Sep,
482,C050,23,3,2023-06-05,8:33:38 PM,2023-06-14,8:56:35 PM,Ludhiana,Anniversary,June,20,9,9,20,1098,3294,Monday,6,Jun,
491,C095,30,1,2023-10-24,6:14:34 AM,2023-11-02,10:59:20 PM,Muzaffarnagar,Anniversary,October,6,9,9,22,751,751,Tuesday,10,Oct,
500,C013,61,2,2023-06-29,10:07:52 AM,2023-07-05,12:14:25 PM,Bongaigaon,Anniversary,June,10,6,6,12,810,1620,Thursday,6,Jun,
501,C066,46,2,2023-09-02,4:27:41 PM,2023-09-08,7:33:36 AM,Navi Mumbai,Anniversary,September,16,6,6,7,758,1516,Saturday,9,Sep,
504,C058,25,1,2023-07-14,1:04:42 PM,2023-07-24,5:20:36 AM,Meerut,Anniversary,July,13,10,10,5,1202,1202,Friday,7,Jul,
510,C017,54,5,2023-12-08,1:00:05 PM,2023-12-17,6:14:47 AM,Panipat,Anniversary,December,13,9,9,6,1236,6180,Friday,12,Dec,
523,C071,30,3,2023-07-02,1:37:08 PM,2023-07-09,3:38:36 PM,Muzaffarpur,Anniversary,July,13,7,7,15,751,2253,Sunday,7,Jul,
532,C036,30,5,2023-09-02,1:25:06 PM,2023-09-10,2:55:07 AM,Bharatpur,Anniversary,September,13,8,8,2,751,3755,Saturday,9,Sep,
535,C017,25,3,2023-07-08,9:59:28 PM,2023-07-11,6:30:40 AM,Saharsa,Anniversary,July,21,3,3,6,1202,3606,Saturday,7,Jul,
539,C056,20,3,2023-06-09,3:39:18 PM,2023-06-16,2:17:05 PM,Jehanabad,Anniversary,June,15,7,7,14,697,2091,Friday,6,Jun,
542,C051,54,5,2023-07-07,7:41:20 PM,2023-07-12,9:52:12 AM,Satara,Anniversary,July,19,5,5,9,1236,6180,Friday,7,Jul,
547,C088,30,5,2023-01-10,2:30:12 AM,2023-01-19,1:56:41 PM,Ahmedabad,Anniversary,January,2,9,9,13,751,3755,Tuesday,1,Jan,
551,C088,67,1,2023-04-19,8:43:42 PM,2023-04-23,3:25:04 PM,Kurnool,Anniversary,April,20,4,4,15,1374,1374,Wednesday,4,Apr,
555,C100,56,4,2023-06-28,12:05:43 PM,2023-06-30,5:58:12 PM,Ratlam,Anniversary,June,12,2,2,17,1272,5088,Wednesday,6,Jun,
556,C073,17,1,2023-12-13,3:34:22 PM,2023-12-21,3:49:48 PM,Cuttack,Anniversary,December,15,8,8,15,1899,1899,Wednesday,12,Dec,
564,C007,40,1,2023-04-07,12:40:20 AM,2023-04-15,6:06:57 AM,Gandhinagar,Anniversary,April,0,8,8,6,1923,1923,Friday,4,Apr,
572,C060,25,5,2023-06-04,3:48:37 PM,2023-06-10,10:11:48 AM,Kamarhati,Anniversary,June,15,6,6,10,1202,6010,Sunday,6,Jun,
577,C008,20,4,2023-10-28,2:51:26 PM,2023-11-05,6:50:45 PM,Hazaribagh,Anniversary,October,14,8,8,18,697,2788,Saturday,10,Oct,
583,C025,56,4,2023-09-18,4:47:25 PM,2023-09-22,7:58:33 PM,Hosur,Anniversary,September,16,4,4,19,1272,5088,Monday,9,Sep,
589,C093,40,3,2023-12-09,9:23:17 PM,2023-12-19,1:21:34 AM,Lucknow,Anniversary,December,21,10,10,1,1923,5769,Saturday,12,Dec,
590,C006,23,2,2023-01-19,9:36:21 PM,2023-01-23,5:53:50 AM,Durg,Anniversary,January,21,4,4,5,1098,2196,Thursday,1,Jan,
594,C060,20,2,2023-05-26,9:26:03 PM,2023-06-01,4:59:28 AM,Varanasi,Anniversary,May,21,6,6,4,697,1394,Friday,5,May,
603,C079,8,3,2023-05-29,5:23:57 AM,2023-06-07,3:14:45 PM,Tiruvottiyur,Anniversary,May,5,9,9,15,252,756,Monday,5,May,
609,C024,25,5,2023-10-27,11:08:56 AM,2023-10-28,11:46:55 PM,Hazaribagh,Anniversary,October,11,1,1,23,1202,6010,Friday,10,Oct,
620,C074,67,3,2023-07-11,10:23:01 PM,2023-07-18,1:24:50 AM,Chapra,Anniversary,July,22,7,7,1,1374,4122,Tuesday,7,Jul,
626,C024,40,5,2023-09-23,3:12:58 PM,2023-09-27,8:14:22 AM,Bellary,Anniversary,September,15,4,4,8,1923,9615,Saturday,9,Sep,
641,C063,15,4,2023-05-18,11:59:56 PM,2023-05-26,7:14:55 PM,South Dumdum,Anniversary,May,23,8,8,19,1488,5952,Thursday,5,May,
644,C050,67,1,2023-09-01,2:54:36 PM,2023-09-11,11:21:18 AM,Parbhani,Anniversary,September,14,10,10,11,1374,1374,Friday,9,Sep,
663,C094,15,2,2023-10-11,2:47:08 PM,2023-10-12,10:32:05 PM,Hosur,Anniversary,October,14,1,1,22,1488,2976,Wednesday,10,Oct,
670,C057,23,5,2023-06-01,5:47:59 AM,2023-06-10,5:09:00 AM,Bhopal,Anniversary,June,5,9,9,5,1098,5490,Thursday,6,Jun,
679,C019,56,2,2023-10-05,5:29:19 PM,2023-10-14,12:58:06 PM,Durg,Anniversary,October,17,9,9,12,1272,2544,Thursday,10,Oct,
680,C018,56,1,2023-12-02,10:20:31 PM,2023-12-08,2:33:10 AM,Avadi,Anniversary,December,22,6,6,2,1272,1272,Saturday,12,Dec,
681,C098,23,5,2023-01-29,10:08:06 AM,2023-02-05,12:01:28 PM,Nashik,Anniversary,January,10,7,7,12,1098,5490,Sunday,1,Jan,
688,C015,54,2,2023-01-28,7:02:07 PM,2023-01-30,1:51:22 PM,Lucknow,Anniversary,January,19,2,2,13,1236,2472,Saturday,1,Jan,
694,C018,23,2,2023-04-15,7:26:27 PM,2023-04-21,4:58:51 PM,Kozhikode,Anniversary,April,19,6,6,16,1098,2196,Saturday,4,Apr,
706,C091,67,2,2023-04-26,5:35:11 AM,2023-05-04,1:13:10 PM,Madurai,Anniversary,April,5,8,8,13,1374,2748,Wednesday,4,Apr,
710,C087,54,5,2023-05-22,1:33:03 AM,2023-05-29,1:43:52 AM,Jalna,Anniversary,May,1,7,7,1,1236,6180,Monday,5,May,
717,C059,67,5,2023-06-25,6:18:32 AM,2023-06-26,11:20:48 PM,Yamunanagar,Anniversary,June,6,1,1,23,1374,6870,Sunday,6,Jun,
737,C068,46,5,2023-09-14,7:35:50 AM,2023-09-17,1:37:05 PM,Bhilwara,Anniversary,September,7,3,3,13,758,3790,Thursday,9,Sep,
749,C099,12,2,2023-06-19,1:13:17 PM,2023-06-24,3:37:13 AM,Nanded,Anniversary,June,13,5,5,3,672,1344,Monday,6,Jun,
751,C084,23,5,2023-04-10,7:12:34 AM,2023-04-15,1:52:34 AM,Gandhidham,Anniversary,April,7,5,5,1,1098,5490,Monday,4,Apr,
758,C043,40,5,2023-10-16,9:12:26 AM,2023-10-20,3:46:58 AM,Ajmer,Anniversary,October,9,4,4,3,1923,9615,Monday,10,Oct,
770,C080,25,3,2023-05-29,12:20:57 AM,2023-06-07,9:39:12 AM,Pallavaram,Anniversary,May,0,9,9,9,1202,3606,Monday,5,May,
778,C033,61,4,2023-05-10,3:58:40 AM,2023-05-13,11:57:17 AM,Raebareli,Anniversary,May,3,3,3,11,810,3240,Wednesday,5,May,
781,C084,40,2,2023-09-27,3:26:58 PM,2023-10-05,7:39:28 PM,Muzaffarnagar,Anniversary,September,15,8,8,19,1923,3846,Wednesday,9,Sep,
784,C042,56,2,2023-06-02,8:25:52 AM,2023-06-07,6:16:19 AM,Bhalswa Jahangir Pur,Anniversary,June,8,5,5,6,1272,2544,Friday,6,Jun,
796,C002,61,4,2023-05-05,7:53:26 AM,2023-05-14,8:08:25 AM,Rajkot,Anniversary,May,7,9,9,8,810,3240,Friday,5,May,
798,C043,30,5,2023-12-17,5:35:18 PM,2023-12-26,1:52:09 AM,Sultan Pur Majra,Anniversary,December,17,9,9,1,751,3755,Sunday,12,Dec,
812,C058,40,2,2023-12-12,5:19:49 PM,2023-12-14,1:28:32 AM,Ongole,Anniversary,December,17,2,2,1,1923,3846,Tuesday,12,Dec,
815,C098,61,3,2023-09-29,7:08:13 AM,2023-10-08,2:46:18 PM,Bhatpara,Anniversary,September,7,9,9,14,810,2430,Friday,9,Sep,
824,C097,46,4,2023-05-06,7:56:11 AM,2023-05-07,3:23:52 PM,Muzaffarpur,Anniversary,May,7,1,1,15,758,3032,Saturday,5,May,
825,C044,25,5,2023-06-30,10:50:24 AM,2023-07-01,6:08:04 PM,Nellore,Anniversary,June,10,1,1,18,1202,6010,Friday,6,Jun,
828,C044,8,3,2023-10-24,4:47:01 PM,2023-11-01,10:18:58 PM,Gwalior,Anniversary,October,16,8,8,22,252,756,Tuesday,10,Oct,
830,C007,46,2,2023-01-12,7:18:53 PM,2023-01-15,5:04:21 AM,Indore,Anniversary,January,19,3,3,5,758,1516,Thursday,1,Jan,
831,C079,56,5,2023-05-24,6:41:33 PM,2023-06-03,7:06:17 PM,Rajahmundry,Anniversary,May,18,10,10,19,1272,6360,Wednesday,5,May,
840,C031,67,2,2023-01-13,7:19:35 PM,2023-01-16,11:50:30 AM,Tirunelveli,Anniversary,January,19,3,3,11,1374,2748,Friday,1,Jan,
842,C085,46,2,2023-12-29,5:11:33 PM,2024-01-01,2:27:46 AM,Kulti,Anniversary,December,17,3,3,2,758,1516,Friday,12,Dec,
863,C099,20,3,2023-06-05,9:28:04 AM,2023-06-15,3:13:05 AM,Jehanabad,Anniversary,June,9,10,10,3,697,2091,Monday,6,Jun,
871,C062,15,1,2023-06-11,6:05:30 AM,2023-06-15,8:56:56 PM,Secunderabad,Anniversary,June,6,4,4,20,1488,1488,Sunday,6,Jun,
894,C092,54,4,2023-10-14,2:05:43 PM,2023-10-21,11:10:21 PM,Proddatur,Anniversary,October,14,7,7,23,1236,4944,Saturday,10,Oct,
896,C053,46,1,2023-04-05,4:13:55 AM,2023-04-10,12:50:15 PM,Haldia,Anniversary,April,4,5,5,12,758,758,Wednesday,4,Apr,
907,C046,30,2,2023-04-19,9:36:41 PM,2023-04-25,11:12:03 AM,Burhanpur,Anniversary,April,21,6,6,11,751,1502,Wednesday,4,Apr,
913,C092,56,5,2023-12-10,6:39:24 PM,2023-12-12,5:37:07 AM,Bharatpur,Anniversary,December,18,2,2,5,1272,6360,Sunday,12,Dec,
917,C052,12,3,2023-01-24,5:56:54 AM,2023-01-29,11:04:23 AM,Bareilly,Anniversary,January,5,5,5,11,672,2016,Tuesday,1,Jan,
921,C078,23,4,2023-09-18,1:52:40 PM,2023-09-23,7:22:26 AM,Ghaziabad,Anniversary,September,13,5,5,7,1098,4392,Monday,9,Sep,
922,C009,23,1,2023-12-14,9:16:24 AM,2023-12-18,8:03:37 AM,Mahbubnagar,Anniversary,December,9,4,4,8,1098,1098,Thursday,12,Dec,
930,C083,61,3,2023-06-03,3:52:31 PM,2023-06-07,7:41:15 PM,Gangtok,Anniversary,June,15,4,4,19,810,2430,Saturday,6,Jun,
946,C050,17,4,2023-12-02,11:07:29 AM,2023-12-09,5:43:17 PM,Ratlam,Anniversary,December,11,7,7,17,1899,7596,Saturday,12,Dec,
953,C076,40,1,2023-09-03,12:26:01 AM,2023-09-04,7:33:50 AM,Varanasi,Anniversary,September,0,1,1,7,1923,1923,Sunday,9,Sep,
957,C038,23,1,2023-12-15,1:56:38 AM,2023-12-17,9:07:55 PM,Kanpur,Anniversary,December,1,2,2,21,1098,1098,Friday,12,Dec,
959,C098,40,1,2023-12-21,1:54:46 AM,2023-12-26,9:05:45 PM,Raebareli,Anniversary,December,1,5,5,21,1923,1923,Thursday,12,Dec,
962,C028,17,5,2023-09-29,11:55:53 AM,2023-10-01,4:15:08 PM,Kalyan-Dombivli,Anniversary,September,11,2,2,16,1899,9495,Friday,9,Sep,
970,C020,54,4,2023-04-13,3:26:33 AM,2023-04-21,9:37:17 PM,Siliguri,Anniversary,April,3,8,8,21,1236,4944,Thursday,4,Apr,
972,C026,30,2,2023-04-30,1:34:34 AM,2023-05-02,5:27:14 AM,Ujjain,Anniversary,April,1,2,2,5,751,1502,Sunday,4,Apr,
976,C017,17,2,2023-05-19,7:11:09 AM,2023-05-20,8:38:28 AM,Raichur,Anniversary,May,7,1,1,8,1899,3798,Friday,5,May,
980,C067,12,5,2023-09-21,8:35:26 PM,2023-09-30,12:43:39 AM,Bijapur,Anniversary,September,20,9,9,0,672,3360,Thursday,9,Sep,
981,C014,46,2,2023-04-02,8:01:08 PM,2023-04-03,8:21:37 PM,Dehradun,Anniversary,April,20,1,1,20,758,1516,Sunday,4,Apr,
993,C082,61,5,2023-10-08,9:34:06 PM,2023-10-14,3:55:58 PM,Kishanganj,Anniversary,October,21,6,6,15,810,4050,Sunday,10,Oct,
996,C077,25,5,2023-05-13,6:55:09 AM,2023-05-19,5:41:20 AM,Faridabad,Anniversary,May,6,6,6,5,1202,6010,Saturday,5,May,
